Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,SMOKE,CH2O,SCC,FAF,TUE,NObeyesdad,CAEC_Always,CAEC_Frequently,CAEC_Sometimes,CAEC_no,CALC_Always,CALC_Frequently,CALC_Sometimes,CALC_no,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking
1,-0.675430442,-0.919082769,-0.678111332,0,1,1.039171209,-2.497077077,0,1.595164744,1,0.021774832,-1.024343589,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,2.859445604,-1.459789524,-0.299019141,1,1,-0.77460855,0.338364103,0,-1.691863337,0,-1.171141464,-1.024343589,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,0.287777128,0.637878717,1.125403467,1,1,-0.425206554,0.338364103,0,0.142244096,0,-0.780559196,0.118812321,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.376420694,-0.060622462,1.738333862,1,1,1.039171209,0.338364103,0,0.668186668,0,0.579844933,0.369043606,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.323808981,-0.002805357,-0.488565236,1,1,1.039171209,0.338364103,0,-0.048349297,0,1.214691128,-1.024343589,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.379433942,-0.500985386,0.911541716,1,1,1.039171209,0.338364103,0,-0.315939679,0,-1.171141464,-0.608295712,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.091802987,-1.468162009,-1.628940699,0,1,1.039171209,-2.305290671,0,-0.048349297,0,0.40987822,-1.024343589,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.499619712,-1.148152123,-1.133021962,1,1,-0.836278979,0.338364103,0,1.595164744,0,1.214691128,-1.024343589,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.555244673,-0.002805357,-0.374837579,1,0,1.039171209,0.338364103,0,-0.048349297,0,1.214691128,-1.024343589,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0,-1.027051904,-0.460944063,-1.057203523,1,0,1.039171209,0.338364103,0,-0.048349297,0,-1.171141464,-1.024343589,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.499619712,-0.919082769,-1.133021962,1,1,-0.836278979,0.338364103,0,-0.048349297,0,0.021774832,-1.024343589,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
0,-1.202862635,-0.002805357,-0.147382264,0,0,1.039171209,0.338364103,0,-0.048349297,0,2.407607424,-1.024343589,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,-0.851241173,1.142541409,0.345437584,1,1,1.039171209,0.338364103,0,-1.691863337,0,-1.171141464,0.636512921,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.370948789,-1.05328305,0.646728799,1,1,1.039171209,0.338364103,0,-0.968779613,0,-0.877338109,0.54880641,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.371436488,-0.83241438,0.70258193,1,1,1.039171209,0.338364103,0,1.424383913,0,-1.171141464,-0.083712522,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.499619712,1.602260694,-1.451315082,1,1,1.039171209,1.423666075,0,1.035415089,0,1.214691128,0.636512921,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.428693971,0.188204123,0.285528432,1,1,-0.836278979,0.338364103,0,1.595164744,0,0.994917773,-1.024343589,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.512839272,-0.903254077,0.65082235,1,1,-0.836278979,0.338364103,0,-0.618568136,0,-1.169845957,-0.179220076,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,1.180244086,0.862847729,1.24013079,1,1,0.54967871,0.338364103,0,0.190565053,0,0.367029859,-0.376313918,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,-0.326034569,0.066854633,-0.284629749,1,1,-0.836278979,0.338364103,0,-0.048349297,0,-0.772141979,-1.024343589,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-1.068408917,0.509542612,-0.17294066,1,1,1.039171209,0.338364103,0,0.666303201,0,0.021774832,-1.024343589,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,1.642750254,-0.002805357,-0.120023332,1,1,-0.836278979,-0.652439703,0,-0.048349297,0,1.214691128,-1.024343589,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,0.027812481,-0.117340033,-0.299019141,1,1,-0.836278979,0.338364103,0,1.595164744,1,-1.171141464,2.297369431,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,0.379433942,-0.002805357,0.648711337,1,1,1.039171209,0.338364103,0,1.595164744,0,-1.171141464,-1.024343589,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.851241173,-1.148152123,-1.62584181,0,0,1.039171209,0.338364103,0,-0.048349297,1,0.021774832,-1.024343589,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.14799825,-0.002805357,-0.299019141,1,1,-0.836278979,0.338364103,0,-0.048349297,0,-0.287628289,2.297369431,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,0.499051344,1.454980553,1.255110012,1,1,1.039171209,0.338364103,0,-0.048349297,0,0.138567302,-1.024343589,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,1.566084996,0.074402469,0.535111737,1,1,0.194809776,-1.337344773,0,-0.057109226,0,0.14489453,-1.024343589,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.499619712,-1.033617446,-0.905566647,1,1,1.039171209,0.338364103,0,-0.048349297,0,-1.171141464,0.636512921,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.499619712,-1.606290829,-1.057203523,1,1,-0.836278979,0.338364103,0,-0.048349297,0,-1.171141464,0.636512921,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.379433942,-0.574047056,0.911448762,1,1,1.039171209,0.338364103,0,1.218359567,0,-1.171141464,-0.872024778,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-1.027051904,0.426161367,-1.390180552,1,1,-1.186549309,0.338364103,0,-0.048349297,0,-0.55033828,0.636512921,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.14799825,0.113206817,-1.433263318,1,1,1.039171209,0.338364103,0,-0.048349297,0,-0.725961803,2.297369431,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.557465837,1.550777356,0.367738062,1,1,-0.836278979,0.338364103,0,1.595164744,1,-0.057440775,0.255715062,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.557465837,-0.082063353,0.642469433,1,1,-0.414023245,-1.36916693,0,-1.354042313,0,-1.096285966,0.979066237,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.14799825,-0.304432428,-0.384497606,1,1,-0.836278979,0.338364103,0,0.017616427,0,0.019435523,-1.024343589,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.363497227,-0.668835955,0.646657416,1,1,1.039171209,0.338364103,0,1.326928461,0,-1.080747039,0.014273029,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.499619712,-0.002805357,-0.488565236,0,1,1.039171209,0.338364103,0,-1.691863337,1,0.021774832,0.636512921,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.379433942,-0.833376471,0.640771213,1,1,1.039171209,0.338364103,0,0.911964175,0,-1.171141464,-0.255411868,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.499619712,-0.57547874,0.231709927,1,1,-0.836278979,0.338364103,0,1.595164744,0,2.407607424,-1.024343589,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.606395722,1.414733068,0.648741248,1,1,-0.753147774,0.338364103,0,1.595164744,0,0.021774832,-1.024343589,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,1.184285623,-0.600435846,0.545513534,1,1,-0.466325799,-1.057133717,0,-0.096819813,0,1.048595427,-1.024343589,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.37885658,-1.1041479,0.650121674,1,1,1.039171209,0.338364103,0,-0.62257338,0,-1.151076612,-0.187444637,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.209568574,-0.862388105,-0.221672279,1,1,-1.111381265,-2.497077077,0,-0.336685756,0,-1.171141464,1.326658591,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-1.027051904,-0.460944063,-1.057203523,0,1,-0.836278979,0.338364103,0,-1.691863337,0,0.021774832,0.636512921,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,1.14430134,0.032677486,0.583359142,1,1,-0.091192626,-1.008298913,0,-1.691863337,0,0.062370966,-1.024343589,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,1.731460481,0.004375967,-0.17294066,1,1,-0.836278979,-0.387971016,0,1.478677399,0,0.078187844,-1.024343589,6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0,-0.499619712,-1.148152123,-0.867657428,0,0,-0.836278979,0.338364103,0,1.595164744,1,0.021774832,-1.024343589,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,1.24888288,0.765962846,0.947423171,1,1,-1.211140212,0.338364103,0,-0.561765004,0,0.844320441,0.11588257,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,0.775922127,-0.002805357,-0.374837579,1,1,-0.836278979,-2.483713642,0,-1.691863337,0,0.021774832,-1.024343589,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,0.720475114,1.062344228,1.248275965,1,1,-0.571315376,0.338364103,0,0.691345424,0,0.564229659,-1.024343589,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,1.190551869,0.688182347,1.151603286,1,1,1.036247382,0.338364103,0,0.691345424,0,1.043053138,-1.023619456,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.14799825,-0.002805357,-0.488565236,1,1,-0.836278979,0.338364103,0,-0.048349297,0,2.407607424,2.297369431,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.851241173,1.76911481,-0.030992091,1,1,-0.52858887,0.421356048,0,0.571850449,0,1.214691128,0.632194694,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.14799825,-0.690013416,-1.133021962,1,1,1.039171209,0.338364103,0,-1.691863337,0,-1.171141464,2.297369431,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.327365808,-0.988708399,-0.716725549,1,1,-0.292220257,-1.469389851,0,1.595164744,0,-1.171141464,-0.748515183,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.851241173,-0.919082769,-0.223200703,1,1,-0.836278979,0.338364103,0,-1.691863337,0,0.021774832,-1.024343589,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.851241173,-1.148152123,-1.739569468,0,1,1.039171209,-2.497077077,0,-1.691863337,0,2.407607424,-1.024343589,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,1.24888288,1.698641624,1.156026193,1,1,-0.361094289,0.338364103,0,0.856687867,0,0.156775976,-1.024343589,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,0.060561273,0.618178753,1.252214847,1,1,0.10029834,0.063809751,0,-1.205881166,0,0.803717149,0.636512921,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.352455933,1.01819111,1.890912555,1,1,1.039171209,0.338364103,0,1.181934365,0,1.210500413,0.437897734,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-1.027051904,-1.911365393,-1.742057525,0,1,0.698780751,-2.497077077,0,-1.691863337,0,-1.171141464,2.242991328,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.675430442,-0.346409387,-1.133021962,0,0,1.039171209,0.338364103,0,-0.048349297,0,1.214691128,-1.024343589,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.091802987,0.902579808,1.294114049,1,1,1.039171209,-0.830642928,0,0.150928424,0,-0.097679034,0.747130947,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.16945595,0.045219033,-1.386458018,1,1,-0.492058851,0.338364103,0,-0.613583358,0,0.01288522,0.162672219,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.793304153,-2.025189955,-1.739569468,0,1,1.039171209,-2.497077077,0,-1.283976022,0,-1.171141464,-0.39206382,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.168265359,-0.887161955,-0.223200703,1,1,-2.031989125,-2.497077077,0,0.175822732,0,-1.171141464,-0.810267489,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.14799825,-0.110307604,0.259910292,1,1,-0.836278979,0.338364103,0,0.441246962,0,-0.963007393,1.896878796,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.851241173,-2.064429535,-1.62584181,0,1,1.039171209,0.338364103,0,-0.048349297,0,0.021774832,-1.024343589,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,0.149668305,-0.697080206,0.479787212,1,1,0.977843988,0.338364103,0,-1.691863337,0,1.132586278,-0.867869315,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.180583538,1.310861569,1.270981465,1,1,0.955338586,-0.216792597,0,1.288212201,0,-0.226436455,-1.024343589,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.379433942,-0.677437509,0.903470312,1,1,1.039171209,0.338364103,0,0.960649991,0,-1.171141464,0.490930543,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.379433942,-0.660555098,0.909078261,1,1,1.039171209,0.338364103,0,0.856687867,0,-1.171141464,-0.746528799,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.502098643,0.959847146,0.574196976,1,1,-0.836278979,0.338364103,0,0.089605629,0,1.489191904,1.653731064,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,1.260298799,-0.651048719,-0.496027401,1,1,-0.836278979,0.338364103,0,-0.081494044,0,-0.100258119,-1.024343589,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,1.368611922,0.569868026,1.246745911,1,1,0.977843988,0.338364103,0,0.482510669,0,-0.046549449,1.054308019,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,1.610109058,1.715214792,-0.109473045,0,0,-0.836278979,0.338364103,0,1.595164744,0,2.407607424,-1.024343589,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0,0.379433942,-0.866671701,0.868702971,1,1,1.039171209,0.338364103,0,1.106694292,0,-1.171141464,-0.534407527,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-1.027051904,0.569868026,-1.322568057,1,1,-0.836278979,0.338364103,0,-0.048349297,0,0.021774832,2.297369431,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.499619712,-1.148152123,-1.170931181,0,1,-2.711729167,0.338364103,0,1.595164744,0,0.021774832,0.636512921,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.155585362,-0.002805357,-0.316267911,1,1,1.039171209,0.338364103,0,-0.048349297,0,0.021774832,2.297369431,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.499619712,-1.148152123,-0.678111332,0,1,-0.836278979,0.338364103,0,-0.048349297,0,0.021774832,-1.024343589,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,2.834714132,0.971449509,0.640074252,1,1,-0.292220257,0.338364103,0,0.799317723,0,-0.169710899,-1.024343589,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0,-1.027051904,-1.645106631,-1.839212978,0,1,0.963511798,0.338364103,0,-0.646052622,0,-0.379169107,1.103447781,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-1.027051904,-0.002805357,-1.436295715,1,1,1.039171209,0.338364103,0,-1.691863337,0,1.214691128,0.636512921,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.499619712,-0.002805357,-0.374837579,1,1,-0.836278979,0.338364103,0,-0.048349297,0,0.021774832,0.636512921,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,0.035028281,1.63438767,1.260662234,1,1,1.039171209,0.329922994,0,1.152505603,0,0.012533309,-1.024343589,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.379433942,-0.671676415,0.911541716,1,1,1.039171209,0.338364103,0,1.081366098,0,-1.171141464,-0.630210713,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,0.515531666,0.771025278,1.172083628,1,1,-0.473735703,0.338364103,0,0.267308941,0,-0.113243013,-1.024343589,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0,-1.378673366,-1.148152123,-1.62584181,0,1,-0.836278979,0.338364103,0,-0.048349297,0,0.021774832,0.636512921,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.14799825,-0.536181892,0.227565767,1,1,-0.836278979,0.338364103,0,-0.133918855,0,-0.827543397,1.244303361,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.499619712,-0.57547874,-0.829748209,1,1,1.039171209,-2.497077077,0,-0.048349297,0,0.021774832,0.636512921,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.499619712,-1.262686799,-1.663751029,0,0,1.039171209,0.338364103,0,-1.691863337,0,0.021774832,-1.024343589,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.851241173,1.486145438,-0.488565236,1,1,1.039171209,0.338364103,0,-1.691863337,0,-1.171141464,-1.024343589,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.14799825,0.020124485,-0.269040037,1,1,-0.836278979,0.330138488,0,-0.048349297,0,-0.332713367,0.351757411,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.499619712,-0.57547874,0.004254612,1,1,-0.836278979,-2.497077077,0,1.595164744,0,0.021774832,-1.024343589,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-1.378673366,1.142541409,-1.057203523,1,1,-0.836278979,1.756084692,0,-0.048349297,0,1.214691128,0.636512921,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-1.027051904,0.247498725,-1.340980489,0,1,-0.50078157,0.338364103,0,-1.691863337,0,-1.143019655,1.207897386,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,0.653487885,0.751680372,1.24013079,1,1,0.985859662,0.338364103,0,1.12817009,0,-0.109490099,-0.669855358,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,-0.499619712,0.569868026,-0.299019141,1,1,-0.836278979,0.338364103,0,-1.691863337,0,0.021774832,-1.024343589,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.499619712,-2.064429535,-1.739569468,1,1,1.039171209,-2.497077077,0,-0.048349297,0,-1.171141464,-1.024343589,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.379433942,-0.519643085,0.912040942,1,1,1.039171209,0.338364103,0,1.163500712,0,-1.171141464,-0.863944711,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,0.379433942,-0.832815251,0.902047011,1,1,1.039171209,0.338364103,0,1.306824997,0,-1.171141464,-0.576614874,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,0.212052457,1.029736206,1.036042718,1,1,1.039171209,0.338364103,0,0.142244096,0,0.153252101,-0.697234578,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,-0.14799825,1.486145438,0.072491207,1,1,-0.836278979,0.338364103,0,-0.048349297,0,-1.171141464,0.636512921,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,-0.812543825,-1.939873074,-1.739569468,0,1,1.039171209,-2.497077077,0,-1.625560694,0,-1.162731404,0.483494889,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
